rgi_id,CenLat,CenLon,year,t2m_abl_mean,t2m_abl_std,t2m_acc_mean,t2m_acc_std,tp_abl_sum,tp_acc_sum,ssrd_abl_sum,ssrd_acc_sum,Aspect,Zmax,GLIMSId,Zmed,Slope,Zmin,Area
RGI60-06.00254,64.6224,-19.2704,1943,276.2972,2.9791274,267.63983,1.7951305,0.012813568,0.031822205,7.855755e+07,2.8905192e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1944,276.53107,2.740081,268.1507,2.2274685,0.016004562,0.035345078,7.5996264e+07,2.8656398e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1945,277.34003,2.8502645,267.35394,3.3784091,0.016710281,0.030514717,7.298655e+07,2.841756e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1946,277.89954,2.1494884,269.5269,3.0492396,0.012374878,0.03361702,7.233334e+07,2.752972e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1947,278.3145,2.267335,267.93173,4.416351,0.022947311,0.023898125,6.3611176e+07,3.1105412e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1948,276.38895,3.856731,268.4018,2.1584873,0.010383606,0.03241253,7.3261784e+07,3.0528932e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1949,278.05084,2.8067257,268.43994,1.2777596,0.01761818,0.034932137,7.349763e+07,2.9559978e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1950,279.12054,2.8337936,270.40454,2.2649703,0.0126132965,0.024506569,7.559149e+07,3.0696014e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1951,279.87552,2.1488097,268.19055,2.4188852,0.012781143,0.023158073,7.037454e+07,3.074623e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1952,278.4372,2.4379845,269.78763,2.654401,0.01133728,0.03207302,7.4107176e+07,2.8332316e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1953,280.13614,2.6702514,270.5427,2.239242,0.016921997,0.03559208,7.035049e+07,2.6906898e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1954,277.79437,2.500336,271.21997,1.401093,0.009908676,0.044995308,7.322992e+07,2.8349796e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1955,278.89795,2.467259,270.05902,2.9532263,0.023973465,0.027374268,6.561359e+07,2.7559032e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1956,278.9233,2.332176,270.24484,3.2778497,0.014469147,0.028486252,7.086884e+07,2.8116866e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1957,277.89697,3.093352,269.9676,3.2931707,0.015693665,0.038980484,7.272376e+07,2.8544458e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1958,278.14932,4.167352,267.21677,3.592335,0.010341644,0.029241562,7.666047e+07,2.9746848e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1959,277.40918,2.5547388,268.71033,3.6352167,0.02331543,0.046523094,6.6882624e+07,2.9137096e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1960,278.6535,2.3970985,269.15005,3.3923752,0.013544083,0.027945518,7.1155304e+07,2.7485914e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1961,277.9632,2.0669408,268.45233,1.7772827,0.016172409,0.027308464,6.647975e+07,3.111117e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1962,277.4425,2.7426906,267.33832,3.327488,0.015024185,0.02677536,7.0989256e+07,3.0739886e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1963,276.87186,3.418675,268.1162,2.8575299,0.016658783,0.029093742,7.510429e+07,2.6998284e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1964,276.6731,1.9575484,269.6769,2.2246776,0.012685776,0.032613754,7.132441e+07,3.033363e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1965,277.74854,2.9912815,267.87424,3.2143757,0.011262894,0.026729584,7.408192e+07,3.0905432e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1966,277.58508,2.8504376,266.59967,4.1175957,0.0143585205,0.023589134,6.983598e+07,3.0630464e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1967,277.6623,2.7646942,268.00467,2.6025007,0.015825272,0.030331612,7.826536e+07,2.9797336e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1968,278.45648,3.2582705,268.29788,1.7899524,0.014019012,0.031464577,7.367135e+07,2.9507564e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1969,278.11685,2.782167,269.23553,2.7195573,0.021150589,0.025280952,6.8580584e+07,3.0220948e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1970,277.40274,1.7698412,268.63638,2.6975834,0.017269135,0.026964188,7.208818e+07,2.9965074e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1971,278.5324,2.4433837,269.41754,2.3776243,0.018548965,0.031446457,7.070208e+07,2.7452974e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1972,277.56152,1.558263,270.6925,1.7436033,0.019260406,0.035889626,6.744707e+07,2.8034958e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1973,276.70844,2.7647142,269.90158,1.9452709,0.016921997,0.03921318,7.537811e+07,2.6716388e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1974,277.84033,2.5692945,269.49585,3.7117724,0.015163422,0.035787582,7.022754e+07,2.4837462e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1975,276.527,3.063516,268.82098,2.672932,0.01802063,0.029953003,7.235677e+07,2.9222426e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1976,277.53375,2.9294631,269.24738,2.5197167,0.019514084,0.042922974,7.098239e+07,2.8043e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1977,278.25858,2.3782473,269.13828,2.9820642,0.015615463,0.017663956,6.843294e+07,3.0200408e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1978,277.35785,2.6423104,269.3243,2.8579931,0.013208389,0.024382591,7.156358e+07,3.0043136e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1979,275.92395,3.9730651,267.65662,3.2047808,0.016654968,0.024742126,7.129345e+07,3.0511092e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1980,279.6103,2.491419,270.61694,1.6050651,0.012994766,0.032693863,7.2483544e+07,2.8690206e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1981,278.3902,2.3707614,268.5217,2.0216439,0.014799118,0.031349182,6.807797e+07,2.9612492e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1982,277.7812,3.1196027,269.32712,2.0287778,0.016271591,0.028136253,6.984072e+07,2.9147086e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1983,277.63348,1.9761232,269.0521,2.3459976,0.017795563,0.029722214,6.3252464e+07,2.976434e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1984,279.2154,2.9372747,269.80643,2.2419116,0.018924713,0.038061142,6.271651e+07,2.938194e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1985,278.3706,2.3793585,269.97025,1.4713511,0.010223389,0.02365017,7.529293e+07,3.0635614e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1986,278.35254,2.7306874,270.26837,2.723291,0.015359879,0.030667305,7.392845e+07,2.922634e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1987,279.3255,2.690722,270.55124,1.1659561,0.012565613,0.03494835,7.210134e+07,2.9639e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1988,279.01688,2.6079752,269.66376,2.5286777,0.01858902,0.022851944,6.825637e+07,3.1765502e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1989,277.95245,2.5430562,269.98624,2.0875018,0.021764755,0.038708687,6.8151304e+07,3.0640696e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1990,279.1385,2.607151,269.65643,2.1538625,0.019613266,0.026123047,6.809276e+07,2.9695262e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1991,279.79108,3.063762,271.10294,1.8977334,0.01684761,0.034047127,7.306396e+07,2.840883e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1992,278.1466,2.3053308,270.8436,1.6785668,0.018667221,0.04389,6.997108e+07,2.8769924e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1993,278.5966,2.3540342,270.01382,2.214384,0.015132904,0.03460598,7.060041e+07,2.9162276e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1994,279.00012,2.9925222,269.94217,2.3702238,0.014419556,0.030664444,7.176879e+07,3.1461438e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1995,279.1531,2.6032362,269.1035,2.1154912,0.016181946,0.029779434,6.851507e+07,2.9963748e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1996,280.05093,2.375697,270.9354,2.0152788,0.017713547,0.026229858,6.7570264e+07,2.9379788e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1997,279.1137,2.9079652,269.65958,2.6089146,0.019781113,0.031625748,6.7247944e+07,2.7374138e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1998,279.5108,2.3656178,270.87305,2.4476032,0.015296936,0.026950836,6.891252e+07,2.9463092e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,1999,279.64185,2.4826665,269.972,1.5389912,0.021686554,0.02793789,6.654995e+07,3.1568232e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2000,279.73068,2.8749049,269.98575,2.1293712,0.017753601,0.031702995,7.237608e+07,3.1573802e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2001,279.52377,2.2531857,270.8121,1.9207548,0.017375946,0.018980026,6.745664e+07,3.0246562e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2002,280.02716,2.3607664,270.66287,2.9452243,0.017835617,0.03410721,6.8328616e+07,2.9424964e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2003,280.27094,3.585316,273.17502,1.6896433,0.017980576,0.035440445,6.737511e+07,2.7056938e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2004,280.82175,2.2140129,271.9563,2.3249457,0.018001556,0.0316782,6.663704e+07,2.4192804e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2005,279.49887,2.9847908,270.81158,2.392174,0.017614365,0.03073883,6.935382e+07,2.5250064e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2006,280.2625,2.0713573,271.0298,1.0175703,0.017765045,0.033922195,6.356114e+07,3.0118744e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2007,280.29266,3.0366948,271.1656,2.5944242,0.01574707,0.03371811,7.009036e+07,2.732814e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2008,280.9717,2.105007,270.93222,2.0896392,0.019475937,0.040136337,7.012961e+07,3.0185372e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2009,280.3204,2.5302172,270.84528,1.8813897,0.016780853,0.032726288,7.079547e+07,2.789816e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2010,281.52286,1.690231,271.24808,2.019834,0.014089584,0.023117065,6.408255e+07,2.7128562e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2011,279.6976,2.5331674,271.26657,2.4793046,0.011909485,0.031316757,7.167537e+07,2.8242272e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2012,280.35083,3.1289651,271.73737,2.5529456,0.014457703,0.037988663,7.6734e+07,2.7165166e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2013,279.42484,2.7827919,271.27737,1.5278845,0.023347855,0.024373055,6.418802e+07,3.0718072e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2014,280.59406,2.1720762,271.67648,1.996606,0.02262497,0.022890091,6.1947764e+07,2.9312752e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2015,278.94498,3.2652013,270.95108,2.23212,0.014562607,0.036292076,7.23411e+07,2.8788268e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2016,280.79224,2.5440645,270.81573,2.418572,0.014324188,0.027694702,6.691262e+07,2.9983814e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2017,280.74683,1.6239889,273.01004,2.0546374,0.01824379,0.047738075,6.698939e+07,2.7498656e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2018,279.03256,2.6320772,271.16034,2.753975,0.021652222,0.027970314,6.3261656e+07,2.876318e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2019,280.74728,2.0470273,271.7529,2.0756977,0.013624191,0.030862808,7.024104e+07,2.6807624e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2020,279.02887,2.6310017,270.37772,1.9133368,0.020965576,0.03045082,6.4915812e+07,2.935138e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2021,279.5185,3.651,270.26782,2.1823783,0.020683289,0.024885178,6.758105e+07,2.8641064e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2022,279.48773,1.6223862,270.8826,2.2899995,0.01758194,0.038413048,6.27963e+07,2.705389e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2023,280.021,2.471249,270.2548,3.8462982,0.019887924,0.025532722,6.5006668e+07,2.847946e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2024,278.67975,2.1878085,269.68,2.3798473,0.019796371,0.021411896,6.3039456e+07,3.178997e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00254,64.6224,-19.2704,2025,280.65668,1.9499491,270.74512,1.8285692,0.019334793,0.035565376,6.586632e+07,2.927384e+07,30,1215,G340730E64622N,1108,18.8,1036,0.457
RGI60-06.00255,64.6307,-19.2252,1940,275.8735,2.0151005,264.98126,1.607629,0.013521194,0.011555672,6.895324e+07,2.6002964e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1941,277.08282,2.2889245,266.9282,2.1879838,0.014093399,0.020931244,6.82235e+07,3.1758152e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1942,274.8248,2.443074,268.2518,2.1670756,0.011898041,0.02731514,7.500093e+07,3.0113956e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1943,274.023,2.5432954,265.6443,2.0029707,0.011156082,0.028491974,8.206731e+07,2.98314e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1944,274.7842,2.6232302,266.5296,2.148764,0.013875961,0.03285694,8.091249e+07,2.9905166e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1945,275.3947,2.8460386,265.4918,3.4001749,0.013360977,0.028455734,7.8422456e+07,2.9601304e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1946,275.73117,1.8541057,267.68536,3.161973,0.011098862,0.029848099,7.876253e+07,2.9028856e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1947,276.07193,2.1352782,266.10864,4.567252,0.01750946,0.021879196,7.143607e+07,3.185242e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1948,274.103,3.693028,266.6518,2.383077,0.008010864,0.02880764,8.041545e+07,3.1409572e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1949,276.40555,2.9327624,266.61627,1.2700607,0.013223648,0.033210754,7.746768e+07,3.0859434e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1950,276.94162,2.6374223,268.41486,2.2325666,0.012126923,0.022722244,8.008736e+07,3.119163e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1951,277.47903,1.599141,266.37106,2.4828537,0.011024475,0.02169609,7.497486e+07,3.0946934e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1952,275.7708,2.2435694,268.04294,2.603961,0.01014328,0.030571938,7.9649064e+07,2.9210908e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1953,277.82635,2.3338015,269.00113,2.230444,0.013586044,0.03421116,7.63286e+07,2.8083986e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1954,275.83655,2.5455222,269.62985,1.5675615,0.009403229,0.04267502,7.47352e+07,2.9703012e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1955,276.84015,2.3966074,268.2973,3.0865,0.017749786,0.025876045,7.2403736e+07,2.8970616e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1956,276.50262,1.9438155,268.81656,3.3083773,0.012363434,0.026575089,7.6571496e+07,2.9043586e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1957,275.46884,2.9557755,268.33224,3.6218894,0.012516022,0.035312653,7.884318e+07,2.9614538e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1958,275.7204,4.0445943,265.59177,3.6639636,0.007949829,0.02742958,8.241023e+07,3.0476448e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1959,275.11542,1.9052428,266.99603,3.807214,0.018888474,0.044062614,7.404806e+07,2.9991112e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1960,276.30157,1.9668866,267.1997,3.5145824,0.0106983185,0.025783539,7.7100136e+07,2.9094618e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1961,275.6495,1.8828508,266.46628,1.780777,0.014060974,0.026795387,7.3400456e+07,3.1883266e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1962,275.22064,2.4898205,265.58386,3.4094677,0.013456345,0.024301529,7.6239304e+07,3.1641518e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1963,274.52576,2.9810557,266.53055,2.4473522,0.01579094,0.02700615,8.040298e+07,2.8635148e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1964,274.31723,1.630951,268.067,2.3494112,0.0109939575,0.029417992,7.8545144e+07,3.125523e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1965,275.3864,2.7569296,266.27267,3.201196,0.009334564,0.02365017,8.006669e+07,3.2479832e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1966,275.29758,2.5121472,264.75705,4.175803,0.012044907,0.02128315,7.448136e+07,3.1501376e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1967,275.4084,2.5051084,266.09116,2.6697435,0.012990952,0.027801514,8.414005e+07,3.0230488e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1968,276.04556,3.0125086,266.49847,1.720459,0.010890961,0.030028343,8.109996e+07,3.087102e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1969,275.9774,2.5526521,267.47635,2.6484687,0.017162323,0.0228796,7.572657e+07,3.1282324e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1970,275.18555,1.3959109,266.9458,2.669224,0.014875412,0.025047302,7.898174e+07,3.0556946e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1971,276.4359,2.166888,267.70465,2.3729477,0.015451431,0.02962017,7.745843e+07,2.8994094e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1972,275.4584,1.4024322,269.0876,1.5971891,0.014724731,0.03285408,7.433194e+07,2.9226894e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1973,274.61588,2.352375,268.31424,2.1551838,0.014331818,0.036138535,8.187693e+07,2.79073e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1974,275.329,2.35736,267.7874,3.8031595,0.014606476,0.033355713,7.739502e+07,2.638575e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1975,274.62897,2.894594,267.07462,2.9693727,0.013706207,0.028090477,7.937219e+07,3.0632986e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1976,275.48456,2.6202922,267.5864,2.5214245,0.016038895,0.038804054,7.7782264e+07,2.9498104e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1977,275.97614,2.304361,267.57803,2.775902,0.012605667,0.016497612,7.557688e+07,3.0972504e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1978,275.49887,2.3119981,267.36642,2.823607,0.011678696,0.023432732,7.60185e+07,3.1309312e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1979,273.5591,3.777224,266.00372,3.2105818,0.014057159,0.022193909,7.809332e+07,3.0797812e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1980,277.2521,2.0857067,268.91718,1.6067818,0.011770248,0.029356956,7.6777176e+07,2.9674782e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1981,276.082,2.2245376,266.84955,2.1950595,0.01175499,0.02927208,7.263733e+07,3.077422e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1982,275.51166,2.8996346,267.55844,2.1267803,0.014129639,0.026054382,7.760622e+07,3.034363e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1983,275.5534,1.9243966,267.35904,2.3685532,0.013250351,0.030317307,7.028837e+07,3.1147252e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1984,277.16034,2.638954,268.18756,2.306934,0.014261246,0.035751343,6.877962e+07,3.0578484e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1985,276.0331,1.9644353,268.39297,1.4022259,0.01011467,0.022321701,7.866803e+07,3.1029854e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1986,276.0381,2.458904,268.4726,2.7206538,0.013116837,0.027727127,7.941555e+07,3.0507364e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1987,277.15323,2.2727559,269.01666,1.3488129,0.012008667,0.03174591,7.686704e+07,3.0568792e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1988,276.8028,2.2153122,267.8027,2.6608903,0.014984131,0.020967484,7.380338e+07,3.2802302e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1989,275.92706,2.2448173,268.24515,2.2804613,0.01894188,0.03662777,7.3760264e+07,3.1544888e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1990,277.08417,2.2213,267.93015,2.2771962,0.015865326,0.025561333,7.305404e+07,3.092355e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1991,277.59888,2.6159556,269.45224,1.7063878,0.013141632,0.033244133,7.754345e+07,2.939955e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
RGI60-06.00255,64.6307,-19.2252,1992,275.90482,1.932588,269.1896,1.7275527,0.015872955,0.041184425,7.5750024e+07,2.9564036e+07,96,1177,G340775E64631N,1124,17.1,1091,0.09
