rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor
RGI60-06.00317,2010-01-01_2020-01-01,7841000.0,-0.5535,0.2218,6,False
RGI60-06.00318,2000-01-01_2010-01-01,2982000.0,-1.5066,0.3075,6,False
RGI60-06.00318,2000-01-01_2020-01-01,2982000.0,-1.0627,0.1736,6,False
RGI60-06.00318,2010-01-01_2020-01-01,2982000.0,-0.6188,0.2394,6,False
RGI60-06.00319,2000-01-01_2010-01-01,7534000.0,-1.0491,0.2495,6,False
RGI60-06.00319,2000-01-01_2020-01-01,7534000.0,-0.5921,0.1296,6,False
RGI60-06.00319,2010-01-01_2020-01-01,7534000.0,-0.1352,0.2014,6,False
RGI60-06.00320,2000-01-01_2010-01-01,5974000.0,-1.1462,0.2596,6,False
RGI60-06.00320,2000-01-01_2020-01-01,5974000.0,-0.8247,0.1424,6,False
RGI60-06.00320,2010-01-01_2020-01-01,5974000.0,-0.5033,0.2127,6,False
RGI60-06.00321,2000-01-01_2010-01-01,4249000.0,-0.996,0.2708,6,False
RGI60-06.00321,2000-01-01_2020-01-01,4249000.0,-0.3566,0.1345,6,False
RGI60-06.00321,2010-01-01_2020-01-01,4249000.0,0.2828,0.2207,6,False
RGI60-06.00322,2000-01-01_2010-01-01,3421000.0,-1.2278,0.2881,6,False
RGI60-06.00322,2000-01-01_2020-01-01,3421000.0,-0.662,0.1488,6,False
RGI60-06.00322,2010-01-01_2020-01-01,3421000.0,-0.0963,0.2248,6,False
RGI60-06.00323,2000-01-01_2010-01-01,3414000.0,-0.5393,0.2673,6,False
RGI60-06.00323,2000-01-01_2020-01-01,3414000.0,-0.1958,0.1357,6,False
RGI60-06.00323,2010-01-01_2020-01-01,3414000.0,0.1476,0.2311,6,False
RGI60-06.00324,2000-01-01_2010-01-01,4637000.0,-1.4395,0.2858,6,False
RGI60-06.00324,2000-01-01_2020-01-01,4637000.0,-0.6926,0.1449,6,False
RGI60-06.00324,2010-01-01_2020-01-01,4637000.0,0.0544,0.2174,6,False
RGI60-06.00325,2000-01-01_2010-01-01,6510000.0,-0.39,0.2415,6,False
RGI60-06.00325,2000-01-01_2020-01-01,6510000.0,-0.198,0.124,6,False
RGI60-06.00325,2010-01-01_2020-01-01,6510000.0,-0.0059,0.2065,6,False
RGI60-06.00326,2000-01-01_2010-01-01,10889000.0,-1.0917,0.2431,6,False
RGI60-06.00326,2000-01-01_2020-01-01,10889000.0,-0.7026,0.1296,6,False
RGI60-06.00326,2010-01-01_2020-01-01,10889000.0,-0.3135,0.1906,6,False
RGI60-06.00327,2000-01-01_2010-01-01,176000.0,-0.3102,0.4484,6,False
RGI60-06.00327,2000-01-01_2020-01-01,176000.0,-0.029,0.239,6,False
RGI60-06.00327,2010-01-01_2020-01-01,176000.0,0.2522,0.443,6,False
RGI60-06.00328,2000-01-01_2010-01-01,145022000.0,-1.6346,0.2072,6,False
RGI60-06.00328,2000-01-01_2020-01-01,145022000.0,-1.1376,0.1204,6,False
RGI60-06.00328,2010-01-01_2020-01-01,145022000.0,-0.6405,0.1266,6,False
RGI60-06.00329,2000-01-01_2010-01-01,18064000.0,-2.1399,0.2649,6,False
RGI60-06.00329,2000-01-01_2020-01-01,18064000.0,-1.4715,0.1554,6,False
RGI60-06.00329,2010-01-01_2020-01-01,18064000.0,-0.8032,0.1822,6,False
RGI60-06.00330,2000-01-01_2010-01-01,7130000.0,-1.876,0.2911,6,False
RGI60-06.00330,2000-01-01_2020-01-01,7130000.0,-1.1888,0.161,6,False
RGI60-06.00330,2010-01-01_2020-01-01,7130000.0,-0.5016,0.2069,6,False
RGI60-06.00331,2000-01-01_2010-01-01,4655000.0,-1.4426,0.2805,6,False
RGI60-06.00331,2000-01-01_2020-01-01,4655000.0,-0.9332,0.1529,6,False
RGI60-06.00331,2010-01-01_2020-01-01,4655000.0,-0.4239,0.2206,6,False
RGI60-06.00332,2000-01-01_2010-01-01,3830000.0,-1.6209,0.3181,6,False
RGI60-06.00332,2000-01-01_2020-01-01,3830000.0,-1.2255,0.1939,6,False
RGI60-06.00332,2010-01-01_2020-01-01,3830000.0,-0.83,0.2431,6,False
RGI60-06.00333,2000-01-01_2010-01-01,1735000.0,-0.9505,0.3083,6,False
RGI60-06.00333,2000-01-01_2020-01-01,1735000.0,-0.6102,0.167,6,False
RGI60-06.00333,2010-01-01_2020-01-01,1735000.0,-0.2699,0.2475,6,False
RGI60-06.00334,2000-01-01_2010-01-01,1622000.0,-0.9044,0.3125,6,False
RGI60-06.00334,2000-01-01_2020-01-01,1622000.0,-0.5486,0.1668,6,False
RGI60-06.00334,2010-01-01_2020-01-01,1622000.0,-0.1927,0.2469,6,False
RGI60-06.00335,2000-01-01_2010-01-01,2980000.0,-1.9583,0.3228,6,False
RGI60-06.00335,2000-01-01_2020-01-01,2980000.0,-1.2708,0.1828,6,False
RGI60-06.00335,2010-01-01_2020-01-01,2980000.0,-0.5833,0.234,6,False
RGI60-06.00336,2000-01-01_2010-01-01,111562000.0,-2.2435,0.2277,6,False
RGI60-06.00336,2000-01-01_2020-01-01,111562000.0,-1.7148,0.1487,6,False
RGI60-06.00336,2010-01-01_2020-01-01,111562000.0,-1.1861,0.15,6,False
RGI60-06.00337,2000-01-01_2010-01-01,2736000.0,-1.1206,0.2825,6,False
RGI60-06.00337,2000-01-01_2020-01-01,2736000.0,-0.7367,0.1526,6,False
RGI60-06.00337,2010-01-01_2020-01-01,2736000.0,-0.3529,0.2361,6,False
RGI60-06.00338,2000-01-01_2010-01-01,1757000.0,-2.1052,0.3506,6,False
RGI60-06.00338,2000-01-01_2020-01-01,1757000.0,-1.509,0.2118,6,False
RGI60-06.00338,2010-01-01_2020-01-01,1757000.0,-0.9127,0.2584,6,False
RGI60-06.00339,2000-01-01_2010-01-01,106223000.0,-1.9169,0.2149,6,False
RGI60-06.00339,2000-01-01_2020-01-01,106223000.0,-1.3891,0.1316,6,False
RGI60-06.00339,2010-01-01_2020-01-01,106223000.0,-0.8612,0.14,6,False
RGI60-06.00340,2000-01-01_2010-01-01,55095000.0,-1.4139,0.2113,6,False
RGI60-06.00340,2000-01-01_2020-01-01,55095000.0,-0.935,0.1171,6,False
RGI60-06.00340,2010-01-01_2020-01-01,55095000.0,-0.4561,0.1444,6,False
RGI60-06.00341,2000-01-01_2010-01-01,43199000.0,-1.8745,0.232,6,False
RGI60-06.00341,2000-01-01_2020-01-01,43199000.0,-1.2178,0.1316,6,False
RGI60-06.00341,2010-01-01_2020-01-01,43199000.0,-0.561,0.1534,6,False
RGI60-06.00342,2000-01-01_2010-01-01,22132000.0,-1.6673,0.2377,6,False
RGI60-06.00342,2000-01-01_2020-01-01,22132000.0,-1.109,0.1332,6,False
RGI60-06.00342,2010-01-01_2020-01-01,22132000.0,-0.5508,0.1706,6,False
RGI60-06.00343,2000-01-01_2010-01-01,18071000.0,-1.2192,0.231,6,False
RGI60-06.00343,2000-01-01_2020-01-01,18071000.0,-0.9006,0.1292,6,False
RGI60-06.00343,2010-01-01_2020-01-01,18071000.0,-0.5821,0.178,6,False
RGI60-06.00344,2000-01-01_2010-01-01,12414000.0,-1.3474,0.2492,6,False
RGI60-06.00344,2000-01-01_2020-01-01,12414000.0,-0.7138,0.1288,6,False
RGI60-06.00344,2010-01-01_2020-01-01,12414000.0,-0.0802,0.1835,6,False
RGI60-06.00345,2000-01-01_2010-01-01,9343000.0,-1.0543,0.2432,6,False
RGI60-06.00345,2000-01-01_2020-01-01,9343000.0,-0.538,0.1249,6,False
RGI60-06.00345,2010-01-01_2020-01-01,9343000.0,-0.0218,0.1943,6,False
RGI60-06.00346,2000-01-01_2010-01-01,8659000.0,-1.2856,0.2557,6,False
RGI60-06.00346,2000-01-01_2020-01-01,8659000.0,-0.8228,0.1374,6,False
RGI60-06.00346,2010-01-01_2020-01-01,8659000.0,-0.36,0.1994,6,False
RGI60-06.00347,2000-01-01_2010-01-01,20386000.0,-2.174,0.2746,6,False
RGI60-06.00347,2000-01-01_2020-01-01,20386000.0,-1.3192,0.1525,6,False
RGI60-06.00347,2010-01-01_2020-01-01,20386000.0,-0.4643,0.1742,6,False
RGI60-06.00348,2000-01-01_2010-01-01,115000.0,-0.2345,0.5316,6,False
RGI60-06.00348,2000-01-01_2020-01-01,115000.0,0.1493,0.2841,6,False
RGI60-06.00348,2010-01-01_2020-01-01,115000.0,0.5331,0.5324,6,False
RGI60-06.00349,2000-01-01_2010-01-01,4835000.0,-1.1878,0.2694,6,False
RGI60-06.00349,2000-01-01_2020-01-01,4835000.0,-1.1523,0.1616,6,False
RGI60-06.00349,2010-01-01_2020-01-01,4835000.0,-1.1168,0.2355,6,False
RGI60-06.00350,2000-01-01_2010-01-01,2324000.0,-0.8015,0.2786,6,False
RGI60-06.00350,2000-01-01_2020-01-01,2324000.0,-0.6724,0.1519,6,False
RGI60-06.00350,2010-01-01_2020-01-01,2324000.0,-0.5433,0.2409,6,False
RGI60-06.00351,2000-01-01_2010-01-01,1040000.0,-0.6665,0.3074,6,False
RGI60-06.00351,2000-01-01_2020-01-01,1040000.0,-0.8239,0.1903,6,False
RGI60-06.00351,2010-01-01_2020-01-01,1040000.0,-0.9813,0.294,6,False
RGI60-06.00352,2000-01-01_2010-01-01,1217000.0,-0.5504,0.297,6,False
RGI60-06.00352,2000-01-01_2020-01-01,1217000.0,-0.6014,0.1657,6,False
RGI60-06.00352,2010-01-01_2020-01-01,1217000.0,-0.6524,0.2634,6,False
RGI60-06.00353,2000-01-01_2010-01-01,94000.0,0.1056,0.3693,6,False
RGI60-06.00353,2000-01-01_2020-01-01,94000.0,-0.0759,0.1907,6,False
RGI60-06.00353,2010-01-01_2020-01-01,94000.0,-0.2575,0.3588,6,False
RGI60-06.00354,2000-01-01_2010-01-01,1015000.0,-0.4023,0.2975,6,False
RGI60-06.00354,2000-01-01_2020-01-01,1015000.0,-0.4346,0.1596,6,False
RGI60-06.00354,2010-01-01_2020-01-01,1015000.0,-0.467,0.2665,6,False
RGI60-06.00355,2000-01-01_2010-01-01,553000.0,-0.7496,0.3215,6,False
RGI60-06.00355,2000-01-01_2020-01-01,553000.0,-0.7502,0.202,6,False
RGI60-06.00355,2010-01-01_2020-01-01,553000.0,-0.7509,0.2966,6,False
RGI60-06.00356,2000-01-01_2010-01-01,621000.0,-0.7013,0.3303,6,False
RGI60-06.00356,2000-01-01_2020-01-01,621000.0,-0.7385,0.2044,6,False
RGI60-06.00356,2010-01-01_2020-01-01,621000.0,-0.7758,0.3053,6,False
RGI60-06.00357,2000-01-01_2010-01-01,60000.0,0.1833,0.4509,6,False
RGI60-06.00357,2000-01-01_2020-01-01,60000.0,0.1226,0.2386,6,False
RGI60-06.00357,2010-01-01_2020-01-01,60000.0,0.062,0.4194,6,False
RGI60-06.00358,2000-01-01_2010-01-01,107000.0,-0.4093,0.4718,6,False
RGI60-06.00358,2000-01-01_2020-01-01,107000.0,-0.1747,0.2459,6,False
RGI60-06.00358,2010-01-01_2020-01-01,107000.0,0.0599,0.4363,6,False
RGI60-06.00359,2000-01-01_2010-01-01,2783000.0,-0.9259,0.2783,6,False
RGI60-06.00359,2000-01-01_2020-01-01,2783000.0,-0.8351,0.1559,6,False
RGI60-06.00359,2010-01-01_2020-01-01,2783000.0,-0.7443,0.2412,6,False
RGI60-06.00360,2000-01-01_2010-01-01,183000.0,-0.6891,0.3759,6,False
RGI60-06.00360,2000-01-01_2020-01-01,183000.0,-0.3983,0.2003,6,False
RGI60-06.00360,2010-01-01_2020-01-01,183000.0,-0.1075,0.324,6,False
RGI60-06.00361,2000-01-01_2010-01-01,75000.0,-0.8848,0.6641,6,False
RGI60-06.00361,2000-01-01_2020-01-01,75000.0,-0.618,0.3883,6,False
RGI60-06.00361,2010-01-01_2020-01-01,75000.0,-0.3512,0.5756,6,False
RGI60-06.00362,2000-01-01_2010-01-01,1372000.0,-1.324,0.3096,6,False
RGI60-06.00362,2000-01-01_2020-01-01,1372000.0,-1.0982,0.1913,6,False
RGI60-06.00362,2010-01-01_2020-01-01,1372000.0,-0.8723,0.2695,6,False
RGI60-06.00363,2000-01-01_2010-01-01,232000.0,-1.8269,0.5371,6,False
RGI60-06.00363,2000-01-01_2020-01-01,232000.0,-1.562,0.4035,6,False
RGI60-06.00363,2010-01-01_2020-01-01,232000.0,-1.2971,0.4301,6,False
RGI60-06.00364,2000-01-01_2010-01-01,616000.0,-1.6942,0.3982,6,False
RGI60-06.00364,2000-01-01_2020-01-01,616000.0,-1.1397,0.2345,6,False
RGI60-06.00364,2010-01-01_2020-01-01,616000.0,-0.5851,0.2985,6,False
RGI60-06.00365,2000-01-01_2010-01-01,5623000.0,-1.8033,0.302,6,False
RGI60-06.00365,2000-01-01_2020-01-01,5623000.0,-1.4544,0.1805,6,False
RGI60-06.00365,2010-01-01_2020-01-01,5623000.0,-1.1054,0.2348,6,False
RGI60-06.00366,2000-01-01_2010-01-01,1222000.0,-1.8399,0.3635,6,False
RGI60-06.00366,2000-01-01_2020-01-01,1222000.0,-1.5259,0.2325,6,False
RGI60-06.00366,2010-01-01_2020-01-01,1222000.0,-1.2118,0.2888,6,False
RGI60-06.00367,2000-01-01_2010-01-01,82000.0,-0.9009,0.5222,6,False
RGI60-06.00367,2000-01-01_2020-01-01,82000.0,-0.5213,0.2837,6,False
RGI60-06.00367,2010-01-01_2020-01-01,82000.0,-0.1417,0.378,6,False
RGI60-06.00368,2000-01-01_2010-01-01,472000.0,-0.8291,0.3517,6,False
RGI60-06.00368,2000-01-01_2020-01-01,472000.0,-0.5411,0.1952,6,False
RGI60-06.00368,2010-01-01_2020-01-01,472000.0,-0.2531,0.2752,6,False
RGI60-06.00369,2000-01-01_2010-01-01,3552000.0,-1.8699,0.3097,6,False
RGI60-06.00369,2000-01-01_2020-01-01,3552000.0,-1.417,0.1847,6,False
RGI60-06.00369,2010-01-01_2020-01-01,3552000.0,-0.9642,0.2421,6,False
RGI60-06.00370,2000-01-01_2010-01-01,102000.0,-0.4123,0.4625,6,False
RGI60-06.00370,2000-01-01_2020-01-01,102000.0,-0.1238,0.2277,6,False
RGI60-06.00370,2010-01-01_2020-01-01,102000.0,0.1648,0.4011,6,False
RGI60-06.00371,2000-01-01_2010-01-01,93000.0,-0.719,0.5026,6,False
RGI60-06.00371,2000-01-01_2020-01-01,93000.0,-0.2957,0.2635,6,False
RGI60-06.00371,2010-01-01_2020-01-01,93000.0,0.1275,0.4488,6,False
RGI60-06.00372,2000-01-01_2010-01-01,394000.0,-0.5131,0.3767,6,False
RGI60-06.00372,2000-01-01_2020-01-01,394000.0,-0.2079,0.1971,6,False
RGI60-06.00372,2010-01-01_2020-01-01,394000.0,0.0972,0.383,6,False
RGI60-06.00373,2000-01-01_2010-01-01,189000.0,-0.2598,0.3825,6,False
RGI60-06.00373,2000-01-01_2020-01-01,189000.0,0.2121,0.2003,6,False
RGI60-06.00373,2010-01-01_2020-01-01,189000.0,0.684,0.3939,6,False
RGI60-06.00374,2000-01-01_2010-01-01,308000.0,-0.3618,0.3387,6,False
RGI60-06.00374,2000-01-01_2020-01-01,308000.0,0.0842,0.1673,6,False
RGI60-06.00374,2010-01-01_2020-01-01,308000.0,0.5302,0.3355,6,False
RGI60-06.00375,2000-01-01_2010-01-01,363000.0,-0.6502,0.4077,6,False
RGI60-06.00375,2000-01-01_2020-01-01,363000.0,-0.4434,0.2189,6,False
RGI60-06.00375,2010-01-01_2020-01-01,363000.0,-0.2367,0.3638,6,False
RGI60-06.00376,2000-01-01_2010-01-01,109000.0,-0.4598,0.6218,6,False
RGI60-06.00376,2000-01-01_2020-01-01,109000.0,0.2651,0.3286,6,False
RGI60-06.00376,2010-01-01_2020-01-01,109000.0,0.9901,0.6767,6,False
RGI60-06.00377,2000-01-01_2010-01-01,1428724000.0,-0.7599,0.1224,6,False
RGI60-06.00377,2000-01-01_2020-01-01,1428724000.0,-0.6326,0.0677,6,False
RGI60-06.00377,2010-01-01_2020-01-01,1428724000.0,-0.5053,0.1055,6,False
RGI60-06.00378,2000-01-01_2010-01-01,818000.0,-0.6394,0.3056,6,False
RGI60-06.00378,2000-01-01_2020-01-01,818000.0,-0.3059,0.1615,6,False
RGI60-06.00378,2010-01-01_2020-01-01,818000.0,0.0276,0.2906,6,False
RGI60-06.00379,2000-01-01_2010-01-01,627000.0,-0.8776,0.3495,6,False
RGI60-06.00379,2000-01-01_2020-01-01,627000.0,-0.5638,0.1927,6,False
RGI60-06.00379,2010-01-01_2020-01-01,627000.0,-0.25,0.3143,6,False
RGI60-06.00380,2000-01-01_2010-01-01,719000.0,-0.0005,0.2858,6,False
RGI60-06.00380,2000-01-01_2020-01-01,719000.0,0.1483,0.1495,6,False
RGI60-06.00380,2010-01-01_2020-01-01,719000.0,0.2971,0.2813,6,False
RGI60-06.00381,2000-01-01_2010-01-01,65000.0,0.2502,0.5049,6,False
RGI60-06.00381,2000-01-01_2020-01-01,65000.0,0.2834,0.2833,6,False
RGI60-06.00381,2010-01-01_2020-01-01,65000.0,0.3165,0.4935,6,False
RGI60-06.00382,2000-01-01_2010-01-01,404000.0,-0.3848,0.3586,6,False
RGI60-06.00382,2000-01-01_2020-01-01,404000.0,-0.1103,0.1726,6,False
RGI60-06.00382,2010-01-01_2020-01-01,404000.0,0.1642,0.3378,6,False
RGI60-06.00383,2000-01-01_2010-01-01,467000.0,-0.4229,0.354,6,False
RGI60-06.00383,2000-01-01_2020-01-01,467000.0,0.2434,0.1765,6,False
RGI60-06.00383,2010-01-01_2020-01-01,467000.0,0.9097,0.4023,6,False
RGI60-06.00384,2000-01-01_2010-01-01,504000.0,-0.735,0.3871,6,False
RGI60-06.00384,2000-01-01_2020-01-01,504000.0,-0.2704,0.1915,6,False
RGI60-06.00384,2010-01-01_2020-01-01,504000.0,0.1943,0.3578,6,False
RGI60-06.00385,2000-01-01_2010-01-01,547000.0,-0.5275,0.3445,6,False
RGI60-06.00385,2000-01-01_2020-01-01,547000.0,-0.1422,0.1724,6,False
RGI60-06.00385,2010-01-01_2020-01-01,547000.0,0.2431,0.3145,6,False
RGI60-06.00386,2000-01-01_2010-01-01,92000.0,-0.3829,0.4121,6,False
RGI60-06.00386,2000-01-01_2020-01-01,92000.0,-0.327,0.2397,6,False
RGI60-06.00386,2010-01-01_2020-01-01,92000.0,-0.2711,0.398,6,False
RGI60-06.00387,2000-01-01_2010-01-01,174000.0,2.0202,0.9557,6,False
RGI60-06.00387,2000-01-01_2020-01-01,174000.0,1.4804,0.6702,6,False
RGI60-06.00387,2010-01-01_2020-01-01,174000.0,0.9406,0.554,6,False
RGI60-06.00388,2000-01-01_2010-01-01,651000.0,-0.2085,0.2955,6,False
RGI60-06.00388,2000-01-01_2020-01-01,651000.0,-0.1524,0.1566,6,False
RGI60-06.00388,2010-01-01_2020-01-01,651000.0,-0.0964,0.2987,6,False
RGI60-06.00389,2000-01-01_2010-01-01,455000.0,-0.4662,0.3203,6,False
RGI60-06.00389,2000-01-01_2020-01-01,455000.0,-0.0726,0.161,6,False
RGI60-06.00389,2010-01-01_2020-01-01,455000.0,0.321,0.3064,6,False
RGI60-06.00390,2000-01-01_2010-01-01,192000.0,-0.3613,0.4312,6,False
RGI60-06.00390,2000-01-01_2020-01-01,192000.0,0.0399,0.2148,6,False
RGI60-06.00390,2010-01-01_2020-01-01,192000.0,0.4411,0.4265,6,False
RGI60-06.00391,2000-01-01_2010-01-01,142000.0,0.0534,0.3915,6,False
RGI60-06.00391,2000-01-01_2020-01-01,142000.0,0.163,0.2073,6,False
RGI60-06.00391,2010-01-01_2020-01-01,142000.0,0.2727,0.3843,6,False
RGI60-06.00392,2000-01-01_2010-01-01,451000.0,-0.5824,0.3782,6,False
RGI60-06.00392,2000-01-01_2020-01-01,451000.0,-0.2024,0.1996,6,False
RGI60-06.00392,2010-01-01_2020-01-01,451000.0,0.1775,0.381,6,False
RGI60-06.00393,2000-01-01_2010-01-01,354000.0,0.0849,0.3749,6,False
RGI60-06.00393,2000-01-01_2020-01-01,354000.0,0.1733,0.1911,6,False
RGI60-06.00393,2010-01-01_2020-01-01,354000.0,0.2618,0.3566,6,False
RGI60-06.00394,2000-01-01_2010-01-01,254000.0,-0.2288,0.3815,6,False
RGI60-06.00394,2000-01-01_2020-01-01,254000.0,0.2858,0.2086,6,False
RGI60-06.00394,2010-01-01_2020-01-01,254000.0,0.8005,0.4394,6,False
RGI60-06.00395,2000-01-01_2010-01-01,297000.0,-0.619,0.3702,6,False
RGI60-06.00395,2000-01-01_2020-01-01,297000.0,-0.5134,0.2076,6,False
RGI60-06.00395,2010-01-01_2020-01-01,297000.0,-0.4078,0.3678,6,False
RGI60-06.00396,2000-01-01_2010-01-01,272000.0,-0.2327,0.3644,6,False
RGI60-06.00396,2000-01-01_2020-01-01,272000.0,-0.0074,0.1775,6,False
RGI60-06.00396,2010-01-01_2020-01-01,272000.0,0.2178,0.3542,6,False
RGI60-06.00397,2000-01-01_2010-01-01,252000.0,-0.5102,0.3655,6,False
RGI60-06.00397,2000-01-01_2020-01-01,252000.0,-0.1634,0.1769,6,False
RGI60-06.00397,2010-01-01_2020-01-01,252000.0,0.1834,0.3405,6,False
RGI60-06.00398,2000-01-01_2010-01-01,179000.0,-0.1198,0.4198,6,False
RGI60-06.00398,2000-01-01_2020-01-01,179000.0,0.2727,0.228,6,False
RGI60-06.00398,2010-01-01_2020-01-01,179000.0,0.6653,0.4357,6,False
RGI60-06.00399,2000-01-01_2010-01-01,241000.0,-0.3851,0.3776,6,False
RGI60-06.00399,2000-01-01_2020-01-01,241000.0,-0.2743,0.206,6,False
RGI60-06.00399,2010-01-01_2020-01-01,241000.0,-0.1635,0.3618,6,False
RGI60-06.00400,2000-01-01_2010-01-01,133000.0,-0.0667,0.3769,6,False
RGI60-06.00400,2000-01-01_2020-01-01,133000.0,0.1166,0.2002,6,False
RGI60-06.00400,2010-01-01_2020-01-01,133000.0,0.2998,0.3815,6,False
RGI60-06.00401,2000-01-01_2010-01-01,100000.0,-0.4937,0.6171,6,False
RGI60-06.00401,2000-01-01_2020-01-01,100000.0,-0.2537,0.3344,6,False
RGI60-06.00401,2010-01-01_2020-01-01,100000.0,-0.0137,0.6183,6,False
RGI60-06.00402,2000-01-01_2010-01-01,138000.0,-0.5914,0.4409,6,False
RGI60-06.00402,2000-01-01_2020-01-01,138000.0,-0.2661,0.2252,6,False
RGI60-06.00402,2010-01-01_2020-01-01,138000.0,0.0593,0.3731,6,False
RGI60-06.00403,2000-01-01_2010-01-01,818000.0,-1.5819,0.3567,6,False
RGI60-06.00403,2000-01-01_2020-01-01,818000.0,-0.6416,0.1741,6,False
RGI60-06.00403,2010-01-01_2020-01-01,818000.0,0.2987,0.2949,6,False
RGI60-06.00404,2000-01-01_2010-01-01,160000.0,-0.328,0.3338,6,False
RGI60-06.00404,2000-01-01_2020-01-01,160000.0,-0.1055,0.1692,6,False
RGI60-06.00404,2010-01-01_2020-01-01,160000.0,0.1169,0.3115,6,False
RGI60-06.00405,2000-01-01_2010-01-01,62000.0,-0.5635,0.5157,6,False
RGI60-06.00405,2000-01-01_2020-01-01,62000.0,-0.0261,0.2264,6,False
RGI60-06.00405,2010-01-01_2020-01-01,62000.0,0.5114,0.4947,6,False
RGI60-06.00406,2000-01-01_2010-01-01,4319000.0,-0.9251,0.2676,6,False
RGI60-06.00406,2000-01-01_2020-01-01,4319000.0,-0.2883,0.1386,6,False
RGI60-06.00406,2010-01-01_2020-01-01,4319000.0,0.3484,0.2646,6,False
RGI60-06.00407,2000-01-01_2010-01-01,63469000.0,-0.9655,0.1862,6,False
RGI60-06.00407,2000-01-01_2020-01-01,63469000.0,-0.6627,0.1107,6,False
RGI60-06.00407,2010-01-01_2020-01-01,63469000.0,-0.3599,0.2065,6,False
RGI60-06.00408,2000-01-01_2010-01-01,30587000.0,-1.1119,0.2225,6,False
RGI60-06.00408,2000-01-01_2020-01-01,30587000.0,-0.8678,0.1233,6,False
RGI60-06.00408,2010-01-01_2020-01-01,30587000.0,-0.6236,0.19,6,False
RGI60-06.00409,2000-01-01_2010-01-01,26100000.0,-0.1947,0.1789,6,False
RGI60-06.00409,2000-01-01_2020-01-01,26100000.0,-0.0749,0.0927,6,False
RGI60-06.00409,2010-01-01_2020-01-01,26100000.0,0.045,0.1645,6,False
RGI60-06.00410,2000-01-01_2010-01-01,28767000.0,-0.2446,0.1819,6,False
RGI60-06.00410,2000-01-01_2020-01-01,28767000.0,-0.2361,0.0962,6,False
RGI60-06.00410,2010-01-01_2020-01-01,28767000.0,-0.2276,0.1621,6,False
RGI60-06.00411,2000-01-01_2010-01-01,22231000.0,-1.0605,0.2411,6,False
RGI60-06.00411,2000-01-01_2020-01-01,22231000.0,-0.8134,0.1263,6,False
RGI60-06.00411,2010-01-01_2020-01-01,22231000.0,-0.5663,0.2061,6,False
RGI60-06.00412,2000-01-01_2010-01-01,29902000.0,-1.0292,0.2182,6,False
RGI60-06.00412,2000-01-01_2020-01-01,29902000.0,-0.879,0.1285,6,False
RGI60-06.00412,2010-01-01_2020-01-01,29902000.0,-0.7288,0.1964,6,False
RGI60-06.00413,2000-01-01_2010-01-01,12524000.0,-0.9163,0.2544,6,False
RGI60-06.00413,2000-01-01_2020-01-01,12524000.0,-0.6458,0.1284,6,False
RGI60-06.00413,2010-01-01_2020-01-01,12524000.0,-0.3752,0.2224,6,False
RGI60-06.00414,2000-01-01_2010-01-01,8798000.0,-0.8535,0.2371,6,False
RGI60-06.00414,2000-01-01_2020-01-01,8798000.0,-0.6051,0.1247,6,False
RGI60-06.00414,2010-01-01_2020-01-01,8798000.0,-0.3566,0.2222,6,False
RGI60-06.00415,2000-01-01_2010-01-01,8953000.0,-0.3226,0.2149,6,False
RGI60-06.00415,2000-01-01_2020-01-01,8953000.0,-0.2882,0.1164,6,False
RGI60-06.00415,2010-01-01_2020-01-01,8953000.0,-0.2537,0.205,6,False
RGI60-06.00416,2000-01-01_2010-01-01,757308000.0,-1.0699,0.1311,6,False
RGI60-06.00416,2000-01-01_2020-01-01,757308000.0,-1.0869,0.0958,6,False
RGI60-06.00416,2010-01-01_2020-01-01,757308000.0,-1.104,0.1124,6,False
RGI60-06.00417,2000-01-01_2010-01-01,96000.0,-0.5022,0.4495,6,False
RGI60-06.00417,2000-01-01_2020-01-01,96000.0,-0.0709,0.2069,6,False
RGI60-06.00417,2010-01-01_2020-01-01,96000.0,0.3603,0.4386,6,False
RGI60-06.00418,2000-01-01_2010-01-01,7056000.0,-0.9065,0.2628,6,False
RGI60-06.00418,2000-01-01_2020-01-01,7056000.0,-0.749,0.1405,6,False
RGI60-06.00418,2010-01-01_2020-01-01,7056000.0,-0.5914,0.2629,6,False
RGI60-06.00419,2000-01-01_2010-01-01,118000.0,-0.0794,0.3741,6,False
RGI60-06.00419,2000-01-01_2020-01-01,118000.0,-0.0445,0.1915,6,False
RGI60-06.00419,2010-01-01_2020-01-01,118000.0,-0.0095,0.368,6,False
RGI60-06.00420,2000-01-01_2010-01-01,254000.0,0.0434,0.3145,6,False
RGI60-06.00420,2000-01-01_2020-01-01,254000.0,0.0359,0.1591,6,False
RGI60-06.00420,2010-01-01_2020-01-01,254000.0,0.0285,0.3101,6,False
RGI60-06.00421,2000-01-01_2010-01-01,5051000.0,-0.7484,0.2572,6,False
RGI60-06.00421,2000-01-01_2020-01-01,5051000.0,-0.4509,0.1326,6,False
RGI60-06.00421,2010-01-01_2020-01-01,5051000.0,-0.1534,0.2374,6,False
RGI60-06.00422,2000-01-01_2010-01-01,6052000.0,-0.5384,0.2702,6,False
RGI60-06.00422,2000-01-01_2020-01-01,6052000.0,-0.2861,0.1302,6,False
RGI60-06.00422,2010-01-01_2020-01-01,6052000.0,-0.0338,0.2462,6,False
