year,rgi_id,mass_balance
1981,RGI60-06.00228,547.6927674974085
1982,RGI60-06.00228,820.3529654554815
1983,RGI60-06.00228,1267.881987443432
1984,RGI60-06.00228,-38.8674840629137
1985,RGI60-06.00228,358.3166364628806
1986,RGI60-06.00228,461.0261988082461
1987,RGI60-06.00228,-111.18396707819784
1988,RGI60-06.00228,-120.19173998792684
1989,RGI60-06.00228,1143.039454193158
1990,RGI60-06.00228,97.99867574255306
1991,RGI60-06.00228,451.7231141952554
1992,RGI60-06.00228,1464.567632903022
1993,RGI60-06.00228,845.4538611769659
1994,RGI60-06.00228,512.0024947407388
1995,RGI60-06.00228,-274.56129724291475
1996,RGI60-06.00228,-1009.2037417492464
1997,RGI60-06.00228,291.6309247511314
1998,RGI60-06.00228,238.4269555232032
1999,RGI60-06.00228,-153.8364985180183
2000,RGI60-06.00228,-858.4554850145652
2001,RGI60-06.00228,-208.91891468767437
2002,RGI60-06.00228,-718.6650111207531
2003,RGI60-06.00228,-601.7031233574197
2004,RGI60-06.00228,-891.8344640404423
2005,RGI60-06.00228,-132.15215401283672
2006,RGI60-06.00228,-659.631098578077
2007,RGI60-06.00228,8.832781156780062
2008,RGI60-06.00228,-1188.3801984019449
2009,RGI60-06.00228,-596.6949377638684
2010,RGI60-06.00228,-2096.1433269479253
2011,RGI60-06.00228,289.0415015030288
2012,RGI60-06.00228,-131.55097004308928
2013,RGI60-06.00228,-191.2121907359485
2014,RGI60-06.00228,-1325.3031430671222
2015,RGI60-06.00228,367.2301294506356
2016,RGI60-06.00228,-1510.5385166713932
2017,RGI60-06.00228,-1201.8275927295344
2018,RGI60-06.00228,188.38803945699848
2019,RGI60-06.00228,-802.4813243948494
2020,RGI60-06.00228,432.0724200244343
2021,RGI60-06.00228,-618.0883255052016
2022,RGI60-06.00228,164.48552638448524
2023,RGI60-06.00228,-279.6800163887614
2024,RGI60-06.00228,633.6894433469423
2025,RGI60-06.00228,-846.5770324003444
1940,RGI60-06.00229,450.23212962063326
1941,RGI60-06.00229,-804.9327474520823
1942,RGI60-06.00229,1006.3728655076696
1943,RGI60-06.00229,1429.3830846256571
1944,RGI60-06.00229,805.996281998173
1945,RGI60-06.00229,425.43154879248993
1946,RGI60-06.00229,850.7835496473261
1947,RGI60-06.00229,376.8651480136094
1948,RGI60-06.00229,617.5568965490129
1949,RGI60-06.00229,161.42032103048555
1950,RGI60-06.00229,-69.42894817689087
1951,RGI60-06.00229,-13.85189971763556
1952,RGI60-06.00229,598.2794162745757
1953,RGI60-06.00229,226.6908168461765
1954,RGI60-06.00229,328.1235169997691
1955,RGI60-06.00229,-294.005723592046
1956,RGI60-06.00229,815.785187818454
1957,RGI60-06.00229,445.0331075559805
1958,RGI60-06.00229,117.37337743384911
1959,RGI60-06.00229,1300.3340342429133
1960,RGI60-06.00229,420.5077927250091
1961,RGI60-06.00229,1068.7895208528894
1962,RGI60-06.00229,862.6218528271866
1963,RGI60-06.00229,939.1196677103018
1964,RGI60-06.00229,1257.245453229094
1965,RGI60-06.00229,281.35459346592165
1966,RGI60-06.00229,808.2331454942477
1967,RGI60-06.00229,937.5131851548002
1968,RGI60-06.00229,154.69805478188556
1969,RGI60-06.00229,401.5276296395688
1970,RGI60-06.00229,1247.4317403805687
1971,RGI60-06.00229,704.5202288276416
1972,RGI60-06.00229,1349.1252868057943
1973,RGI60-06.00229,1209.054602921868
1974,RGI60-06.00229,1054.4568018325012
1975,RGI60-06.00229,746.3181430715956
1976,RGI60-06.00229,529.7763064407029
1977,RGI60-06.00229,239.94500133475051
1978,RGI60-06.00229,348.8937501810271
1979,RGI60-06.00229,915.1762762339604
1980,RGI60-06.00229,-76.27681515578489
1981,RGI60-06.00229,465.2866751672669
1982,RGI60-06.00229,729.7922401546851
1983,RGI60-06.00229,1137.8716567118795
1984,RGI60-06.00229,-261.7049178597219
1985,RGI60-06.00229,572.4927709103556
1986,RGI60-06.00229,482.90325717400833
1987,RGI60-06.00229,-171.37214101104513
1988,RGI60-06.00229,-37.86045866916939
1989,RGI60-06.00229,866.0688227898883
1990,RGI60-06.00229,45.65792560672976
1991,RGI60-06.00229,102.6360120869642
1992,RGI60-06.00229,1198.0287237057753
1993,RGI60-06.00229,931.2904829005493
1994,RGI60-06.00229,118.9405965456028
1995,RGI60-06.00229,-136.49588201243455
1996,RGI60-06.00229,-680.580328622999
1997,RGI60-06.00229,64.42492882224154
1998,RGI60-06.00229,362.9372901764664
1999,RGI60-06.00229,-140.03524141941256
2000,RGI60-06.00229,-679.0033205557082
2001,RGI60-06.00229,98.56366348510868
2002,RGI60-06.00229,-375.6567203807789
2003,RGI60-06.00229,-767.460330764588
2004,RGI60-06.00229,-884.6516081084958
2005,RGI60-06.00229,-224.64246754777585
2006,RGI60-06.00229,-568.9934545527302
2007,RGI60-06.00229,-275.03199559807734
2008,RGI60-06.00229,-829.6672932467479
2009,RGI60-06.00229,-414.0002832976656
2010,RGI60-06.00229,-1761.009427005058
2011,RGI60-06.00229,301.67404021941826
2012,RGI60-06.00229,-498.09992813908855
2013,RGI60-06.00229,-276.4967871229339
2014,RGI60-06.00229,-1023.4129268676378
2015,RGI60-06.00229,538.4114998974906
2016,RGI60-06.00229,-1129.553673371973
2017,RGI60-06.00229,-756.157637496545
2018,RGI60-06.00229,117.30108630543296
2019,RGI60-06.00229,-330.11243585164544
2020,RGI60-06.00229,232.4516608854781
2021,RGI60-06.00229,-818.5897207666274
2022,RGI60-06.00229,387.1498926575655
2023,RGI60-06.00229,-347.4065253115861
2024,RGI60-06.00229,570.1169489410938
2025,RGI60-06.00229,-616.6867574271741
1940,RGI60-06.00230,609.9742736890132
1941,RGI60-06.00230,-815.2175185920024
1942,RGI60-06.00230,1115.950100486869
1943,RGI60-06.00230,1486.797815743377
1944,RGI60-06.00230,857.8865287596354
1945,RGI60-06.00230,419.05141038104347
1946,RGI60-06.00230,927.4687336071432
1947,RGI60-06.00230,377.0734383544359
1948,RGI60-06.00230,639.544042134248
1949,RGI60-06.00230,302.47609856052713
1950,RGI60-06.00230,-107.24296853676356
1951,RGI60-06.00230,136.63226022356807
1952,RGI60-06.00230,645.6122133592806
1953,RGI60-06.00230,197.56567448251823
1954,RGI60-06.00230,404.5217493118807
1955,RGI60-06.00230,-297.73544283213585
1956,RGI60-06.00230,932.9129710595516
1957,RGI60-06.00230,426.16100277339217
1958,RGI60-06.00230,151.44630835640092
1959,RGI60-06.00230,1451.7882070542194
1960,RGI60-06.00230,590.2472241046072
1961,RGI60-06.00230,1198.075954208109
1962,RGI60-06.00230,990.3265822456888
1963,RGI60-06.00230,1155.792336009882
1964,RGI60-06.00230,1411.3547034899482
1965,RGI60-06.00230,358.33820428042924
1966,RGI60-06.00230,1048.6531888853222
1967,RGI60-06.00230,1121.6506342581906
1968,RGI60-06.00230,196.0781205699716
1969,RGI60-06.00230,515.087434098654
1970,RGI60-06.00230,1477.88881386752
1971,RGI60-06.00230,777.8414372694847
1972,RGI60-06.00230,1541.6285161987314
1973,RGI60-06.00230,1398.7095566079006
1974,RGI60-06.00230,1280.705068745881
1975,RGI60-06.00230,724.2141983468323
1976,RGI60-06.00230,556.1996586219393
1977,RGI60-06.00230,273.2262790457701
1978,RGI60-06.00230,307.9012279862421
1979,RGI60-06.00230,1053.2953309198904
1980,RGI60-06.00230,-101.46035770076809
1981,RGI60-06.00230,470.3981891931778
1982,RGI60-06.00230,853.8562424635294
1983,RGI60-06.00230,1278.4208130061563
1984,RGI60-06.00230,-353.19476432396857
1985,RGI60-06.00230,726.6950765936386
1986,RGI60-06.00230,576.3204702930024
1987,RGI60-06.00230,-246.8817568664066
1988,RGI60-06.00230,-34.79016485820219
1989,RGI60-06.00230,899.7509237085652
1990,RGI60-06.00230,16.076765492180947
1991,RGI60-06.00230,7.033724478905993
1992,RGI60-06.00230,1347.5886673836487
1993,RGI60-06.00230,1147.89213389651
1994,RGI60-06.00230,-39.31176149065168
1995,RGI60-06.00230,-147.7188042209879
1996,RGI60-06.00230,-703.4901802318939
1997,RGI60-06.00230,-22.107101613098173
1998,RGI60-06.00230,402.68987259354736
1999,RGI60-06.00230,-170.9781612441793
2000,RGI60-06.00230,-699.9143254523642
2001,RGI60-06.00230,220.4796811932204
2002,RGI60-06.00230,-354.6334526248178
2003,RGI60-06.00230,-977.9725812642012
2004,RGI60-06.00230,-1004.5110462406468
2005,RGI60-06.00230,-305.74241080549507
2006,RGI60-06.00230,-646.0776488104223
2007,RGI60-06.00230,-451.8291515100721
2008,RGI60-06.00230,-858.2726368821595
2009,RGI60-06.00230,-459.15671830940295
2010,RGI60-06.00230,-1964.101979546744
2011,RGI60-06.00230,353.39793315663144
2012,RGI60-06.00230,-716.3603600544217
2013,RGI60-06.00230,-393.131453575881
2014,RGI60-06.00230,-1166.4740509635217
2015,RGI60-06.00230,694.6485717577203
2016,RGI60-06.00230,-1174.3534227636555
2017,RGI60-06.00230,-741.9183535406972
2018,RGI60-06.00230,86.84566257646915
2019,RGI60-06.00230,-250.9222563395369
2020,RGI60-06.00230,194.65880732919345
2021,RGI60-06.00230,-988.1097894199404
2022,RGI60-06.00230,549.5914669268761
2023,RGI60-06.00230,-467.47970850206536
2024,RGI60-06.00230,706.9339406076659
2025,RGI60-06.00230,-531.4962709123604
1940,RGI60-06.00231,628.9632631718267
1941,RGI60-06.00231,-576.8064861169535
1942,RGI60-06.00231,1202.666907062684
1943,RGI60-06.00231,1782.1037129298352
1944,RGI60-06.00231,1760.9388647148255
1945,RGI60-06.00231,983.258233156232
1946,RGI60-06.00231,1168.3349598331356
1947,RGI60-06.00231,506.0883840235878
1948,RGI60-06.00231,872.8434459174842
1949,RGI60-06.00231,348.6585130433935
1950,RGI60-06.00231,207.56530102687455
1951,RGI60-06.00231,-303.5499037198748
1952,RGI60-06.00231,536.8488700403741
1953,RGI60-06.00231,414.46016296646
1954,RGI60-06.00231,1122.89411708068
1955,RGI60-06.00231,-239.79780803922455
1956,RGI60-06.00231,1066.6119100405106
1957,RGI60-06.00231,764.6309415686572
1958,RGI60-06.00231,197.46375411467668
1959,RGI60-06.00231,1836.2832794498847
1960,RGI60-06.00231,469.0603692547022
1961,RGI60-06.00231,1203.8768605797682
1962,RGI60-06.00231,1138.3396953176564
1963,RGI60-06.00231,1034.687235596309
1964,RGI60-06.00231,1641.368413086716
1965,RGI60-06.00231,465.9172768152141
1966,RGI60-06.00231,702.4258427175428
1967,RGI60-06.00231,1206.0958670237546
1968,RGI60-06.00231,440.67650401153
1969,RGI60-06.00231,1164.6148840583012
1970,RGI60-06.00231,1514.6583106732946
1971,RGI60-06.00231,1004.2244817288808
1972,RGI60-06.00231,1693.0231799636304
1973,RGI60-06.00231,1679.6391656152928
1974,RGI60-06.00231,1294.9636093498982
1975,RGI60-06.00231,1245.3443343391702
1976,RGI60-06.00231,878.8627617870208
1977,RGI60-06.00231,193.5317483193864
1978,RGI60-06.00231,459.9479410034877
1979,RGI60-06.00231,961.4354504393162
1980,RGI60-06.00231,-30.222477654296576
1981,RGI60-06.00231,444.1477370740624
1982,RGI60-06.00231,582.9625299791198
1983,RGI60-06.00231,983.0215994488044
1984,RGI60-06.00231,-187.05192657218905
1985,RGI60-06.00231,464.10679606133135
1986,RGI60-06.00231,516.5844716265639
1987,RGI60-06.00231,-33.77432390404076
1988,RGI60-06.00231,0.3645456980385522
1989,RGI60-06.00231,1029.5169087143368
1990,RGI60-06.00231,-40.77373243113942
1991,RGI60-06.00231,206.81223357451668
1992,RGI60-06.00231,1336.526360312656
1993,RGI60-06.00231,850.3015035480049
1994,RGI60-06.00231,345.4024236376925
1995,RGI60-06.00231,-288.167354163483
1996,RGI60-06.00231,-876.0626335597618
1997,RGI60-06.00231,240.2499561057188
1998,RGI60-06.00231,243.30293584065487
1999,RGI60-06.00231,-181.6969301908645
2000,RGI60-06.00231,-650.3630555828573
2001,RGI60-06.00231,-84.04674092628743
2002,RGI60-06.00231,-548.5490432231444
2003,RGI60-06.00231,-511.7363265564478
2004,RGI60-06.00231,-743.6898920822309
2005,RGI60-06.00231,-254.03601490871327
2006,RGI60-06.00231,-524.4588809984148
2007,RGI60-06.00231,105.32359987567722
2008,RGI60-06.00231,-917.9981920437316
2009,RGI60-06.00231,-467.86180017046325
2010,RGI60-06.00231,-1852.6157088806783
2011,RGI60-06.00231,498.056390742035
2012,RGI60-06.00231,-333.2180812682706
2013,RGI60-06.00231,-199.00516938689768
2014,RGI60-06.00231,-1075.9256823091007
2015,RGI60-06.00231,514.844502337712
2016,RGI60-06.00231,-1121.1231312775656
2017,RGI60-06.00231,-887.7398939141502
2018,RGI60-06.00231,362.72610390231137
2019,RGI60-06.00231,-560.5829833287795
2020,RGI60-06.00231,251.2461328059076
2021,RGI60-06.00231,-546.1837111937324
2022,RGI60-06.00231,70.74106230641027
2023,RGI60-06.00231,-190.85467866866784
2024,RGI60-06.00231,575.3606919195162
2025,RGI60-06.00231,-614.4474043630789
1940,RGI60-06.00232,166.37047536253613
1941,RGI60-06.00232,-997.7355036150334
1942,RGI60-06.00232,832.4782566017315
1943,RGI60-06.00232,1476.1184181304418
1944,RGI60-06.00232,1183.2299860796843
1945,RGI60-06.00232,407.4733613374717
1946,RGI60-06.00232,655.6246228684935
1947,RGI60-06.00232,39.33237087022851
1948,RGI60-06.00232,608.7143784588919
1949,RGI60-06.00232,-363.9791100554646
1950,RGI60-06.00232,-611.5070369116032
1951,RGI60-06.00232,-988.7137905856488
1952,RGI60-06.00232,55.76828353407489
1953,RGI60-06.00232,-86.55894752210835
1954,RGI60-06.00232,319.37972641126737
1955,RGI60-06.00232,-822.3805518719304
1956,RGI60-06.00232,531.3986841552625
1957,RGI60-06.00232,419.1210028545573
1958,RGI60-06.00232,-329.3367614339545
1959,RGI60-06.00232,1323.3524983931982
1960,RGI60-06.00232,-165.36616742970838
1961,RGI60-06.00232,646.4197657717983
1962,RGI60-06.00232,693.0453814550159
1963,RGI60-06.00232,795.1193878076664
1964,RGI60-06.00232,1314.5736605343848
1965,RGI60-06.00232,-71.31015432505866
1966,RGI60-06.00232,182.31436197043772
1967,RGI60-06.00232,539.7033080941453
1968,RGI60-06.00232,-215.5059112856845
1969,RGI60-06.00232,243.569778050555
1970,RGI60-06.00232,807.5387630431419
1971,RGI60-06.00232,303.5055524255535
1972,RGI60-06.00232,1171.2201652886529
1973,RGI60-06.00232,1213.2776797442264
1974,RGI60-06.00232,765.8891627206981
1975,RGI60-06.00232,991.7336726851564
1976,RGI60-06.00232,587.8337928591965
1977,RGI60-06.00232,-138.45808441943507
1978,RGI60-06.00232,291.1700894968922
1979,RGI60-06.00232,689.9088448864231
1980,RGI60-06.00232,-579.2129285962953
1981,RGI60-06.00232,24.65340863612892
1982,RGI60-06.00232,394.2991878034858
1983,RGI60-06.00232,766.284523318792
1984,RGI60-06.00232,-490.8811514017971
1985,RGI60-06.00232,-18.19577289180971
1986,RGI60-06.00232,172.15467578674114
1987,RGI60-06.00232,-500.6067089703649
1988,RGI60-06.00232,-443.42801856296046
1989,RGI60-06.00232,677.0895144452131
1990,RGI60-06.00232,-455.0584204562631
1991,RGI60-06.00232,-397.4186765595332
1992,RGI60-06.00232,1021.066031696478
1993,RGI60-06.00232,480.747619140362
1994,RGI60-06.00232,-191.81884512650848
1995,RGI60-06.00232,-759.7958521773186
1996,RGI60-06.00232,-1297.8641734155406
1997,RGI60-06.00232,-266.98636779180833
1998,RGI60-06.00232,-404.3234753822188
1999,RGI60-06.00232,-855.1062958474594
2000,RGI60-06.00232,-1207.433882220849
2001,RGI60-06.00232,-599.1843387688926
2002,RGI60-06.00232,-958.8941503725264
2003,RGI60-06.00232,-1182.6681570635576
2004,RGI60-06.00232,-1232.1425056859305
2005,RGI60-06.00232,-571.1584461107419
2006,RGI60-06.00232,-911.2638798060796
2007,RGI60-06.00232,-485.7811838897261
2008,RGI60-06.00232,-1526.7960238401777
2009,RGI60-06.00232,-1025.96894804379
2010,RGI60-06.00232,-2572.967572305338
2011,RGI60-06.00232,-132.43025847888254
2012,RGI60-06.00232,-883.4170317761354
2013,RGI60-06.00232,-633.4111721789095
2014,RGI60-06.00232,-1726.7688332497837
2015,RGI60-06.00232,56.161710048989264
2016,RGI60-06.00232,-1832.06266620546
2017,RGI60-06.00232,-1510.662930552779
2018,RGI60-06.00232,5.044534855726003
2019,RGI60-06.00232,-1216.1942643551636
2020,RGI60-06.00232,-10.750819942027256
2021,RGI60-06.00232,-1001.59890413264
2022,RGI60-06.00232,-194.950699172546
2023,RGI60-06.00232,-656.3960733190294
2024,RGI60-06.00232,244.0526020955381
2025,RGI60-06.00232,-1181.7066307802916
1940,RGI60-06.00233,247.62225990801505
1941,RGI60-06.00233,-1104.4390573128546
1942,RGI60-06.00233,1147.8996424780364
1943,RGI60-06.00233,1834.3866641176755
1944,RGI60-06.00233,1151.4716758581692
1945,RGI60-06.00233,611.7919457022807
1946,RGI60-06.00233,827.437287443259
1947,RGI60-06.00233,327.6073057943354
1948,RGI60-06.00233,870.6655972236398
1949,RGI60-06.00233,-110.99849617523412
1950,RGI60-06.00233,-127.0088930580096
1951,RGI60-06.00233,-501.3658790220889
1952,RGI60-06.00233,637.1153393943913
1953,RGI60-06.00233,617.8303714871694
1954,RGI60-06.00233,242.18048394087413
1955,RGI60-06.00233,-509.5888026620598
1956,RGI60-06.00233,962.8266158479282
1957,RGI60-06.00233,741.7054112927226
1958,RGI60-06.00233,156.93008845305076
1959,RGI60-06.00233,1461.219835887608
1960,RGI60-06.00233,83.39068219412003
1961,RGI60-06.00233,1075.5488794767791
1962,RGI60-06.00233,940.9864734609558
1963,RGI60-06.00233,1009.2851326999956
1964,RGI60-06.00233,1488.152011482705
1965,RGI60-06.00233,188.12726937358357
1966,RGI60-06.00233,520.3038051853872
1967,RGI60-06.00233,768.0317946627259
1968,RGI60-06.00233,103.59042514291376
1969,RGI60-06.00233,175.0437022527803
1970,RGI60-06.00233,1113.8725208161557
1971,RGI60-06.00233,674.479513314888
1972,RGI60-06.00233,1349.8254550523127
1973,RGI60-06.00233,1368.962849009202
1974,RGI60-06.00233,871.9020458298015
1975,RGI60-06.00233,1255.7226080253408
1976,RGI60-06.00233,652.0450169750418
1977,RGI60-06.00233,146.0322293769803
1978,RGI60-06.00233,537.3859728470234
1979,RGI60-06.00233,947.0709580447008
1980,RGI60-06.00233,-158.53070840376373
1981,RGI60-06.00233,492.6552590265694
1982,RGI60-06.00233,845.3139666766917
1983,RGI60-06.00233,1196.263176289161
1984,RGI60-06.00233,-6.584679153400841
1985,RGI60-06.00233,226.69823893324076
1986,RGI60-06.00233,440.35755309623534
1987,RGI60-06.00233,-126.16727157993786
1988,RGI60-06.00233,-152.01802103902835
1989,RGI60-06.00233,1069.8125860639382
1990,RGI60-06.00233,92.23167497773096
1991,RGI60-06.00233,459.8385776970573
1992,RGI60-06.00233,1373.7749307282395
1993,RGI60-06.00233,782.0156141203989
1994,RGI60-06.00233,497.9391273311076
1995,RGI60-06.00233,-268.2997876600287
1996,RGI60-06.00233,-949.5018380327832
1997,RGI60-06.00233,270.92145667711503
1998,RGI60-06.00233,197.45539573877275
1999,RGI60-06.00233,-207.78719625721752
2000,RGI60-06.00233,-833.1480264792762
2001,RGI60-06.00233,-262.5550199967539
2002,RGI60-06.00233,-701.5980742357675
2003,RGI60-06.00233,-525.1255792217338
2004,RGI60-06.00233,-824.9201075418233
2005,RGI60-06.00233,-82.2111619663199
2006,RGI60-06.00233,-581.4667576355595
2007,RGI60-06.00233,-2.107640158203956
2008,RGI60-06.00233,-1119.520911829604
2009,RGI60-06.00233,-593.1486561293266
2010,RGI60-06.00233,-2005.2710301818213
2011,RGI60-06.00233,268.72332706273534
2012,RGI60-06.00233,-57.20197207801603
2013,RGI60-06.00233,-161.38887471478304
2014,RGI60-06.00233,-1246.7653594188062
2015,RGI60-06.00233,358.28876203245846
2016,RGI60-06.00233,-1479.0023102070234
2017,RGI60-06.00233,-1185.9183499396536
2018,RGI60-06.00233,189.1330609470737
2019,RGI60-06.00233,-800.7953183077933
2020,RGI60-06.00233,428.5456831634926
2021,RGI60-06.00233,-551.6575268209228
2022,RGI60-06.00233,129.88498952976136
2023,RGI60-06.00233,-298.2389081712225
2024,RGI60-06.00233,527.9225137555597
2025,RGI60-06.00233,-822.9952733903598
1940,RGI60-06.00234,104.50727824442173
1941,RGI60-06.00234,-920.9676227586926
1942,RGI60-06.00234,809.8448115374645
1943,RGI60-06.00234,1343.1085561914276
1944,RGI60-06.00234,1347.1590424762787
1945,RGI60-06.00234,432.7576336923876
1946,RGI60-06.00234,464.72921549716034
1947,RGI60-06.00234,-66.65417899855986
1948,RGI60-06.00234,648.5422780932041
1949,RGI60-06.00234,-252.42785872346693
1950,RGI60-06.00234,-488.4496478801501
1951,RGI60-06.00234,-1010.580866036354
1952,RGI60-06.00234,-90.46526601126048
1953,RGI60-06.00234,41.400572630189934
1954,RGI60-06.00234,509.4768703703075
1955,RGI60-06.00234,-881.1713303580167
1956,RGI60-06.00234,358.0390007326079
1957,RGI60-06.00234,497.3005924841286
1958,RGI60-06.00234,-266.1925212478861
1959,RGI60-06.00234,1027.1436561541766
1960,RGI60-06.00234,-192.3915101771808
1961,RGI60-06.00234,496.72608178865306
1962,RGI60-06.00234,646.1680030971906
1963,RGI60-06.00234,703.5784361618338
1964,RGI60-06.00234,1146.139876207135
1965,RGI60-06.00234,-167.39091683536483
1966,RGI60-06.00234,110.24171732729896
1967,RGI60-06.00234,440.78841997648624
1968,RGI60-06.00234,-203.6459409334413
1969,RGI60-06.00234,291.1333771451598
1970,RGI60-06.00234,535.1487546128828
1971,RGI60-06.00234,249.38592429988032
1972,RGI60-06.00234,937.0691507394878
1973,RGI60-06.00234,1058.6386095467872
1974,RGI60-06.00234,559.9105943915766
1975,RGI60-06.00234,990.5009056924094
1976,RGI60-06.00234,451.7145497702773
1977,RGI60-06.00234,-248.83420877502172
1978,RGI60-06.00234,101.85089675990892
1979,RGI60-06.00234,519.912717545407
1980,RGI60-06.00234,-516.689618882325
1981,RGI60-06.00234,-51.39109747617462
1982,RGI60-06.00234,319.03479919791295
1983,RGI60-06.00234,574.7903687860211
1984,RGI60-06.00234,-471.26716250306174
1985,RGI60-06.00234,-214.94562302600127
1986,RGI60-06.00234,101.13835253716609
1987,RGI60-06.00234,-526.891594145444
1988,RGI60-06.00234,-531.3062079091846
1989,RGI60-06.00234,495.7576573137407
1990,RGI60-06.00234,-513.685501048129
1991,RGI60-06.00234,-326.5696839597085
1992,RGI60-06.00234,814.8283721022965
1993,RGI60-06.00234,374.0379987613519
1994,RGI60-06.00234,-153.15879840082945
1995,RGI60-06.00234,-735.3297978843234
1996,RGI60-06.00234,-1206.284081150191
1997,RGI60-06.00234,-337.0684975508436
1998,RGI60-06.00234,-370.10092166828025
1999,RGI60-06.00234,-949.7272713284336
2000,RGI60-06.00234,-1142.7566742078398
2001,RGI60-06.00234,-696.5389762498022
2002,RGI60-06.00234,-1054.3616589782357
2003,RGI60-06.00234,-993.2310551647998
2004,RGI60-06.00234,-1103.3474943374608
2005,RGI60-06.00234,-387.0963739670452
2006,RGI60-06.00234,-772.4172128442256
2007,RGI60-06.00234,-388.1834092047184
2008,RGI60-06.00234,-1311.8158596844348
2009,RGI60-06.00234,-1019.7099948976723
2010,RGI60-06.00234,-2249.089922960336
2011,RGI60-06.00234,-123.63553131845818
2012,RGI60-06.00234,-634.6748617675087
2013,RGI60-06.00234,-594.9347793127087
2014,RGI60-06.00234,-1603.5790438714969
2015,RGI60-06.00234,43.28046712537992
2016,RGI60-06.00234,-1749.483627702189
2017,RGI60-06.00234,-1484.2338513529426
2018,RGI60-06.00234,-69.33478232469375
2019,RGI60-06.00234,-1060.8553569788107
2020,RGI60-06.00234,-34.24495815129731
2021,RGI60-06.00234,-863.2249710120841
2022,RGI60-06.00234,-355.3865958691736
2023,RGI60-06.00234,-625.0062027824268
2024,RGI60-06.00234,107.35701205169852
2025,RGI60-06.00234,-1092.2173034295342
1940,RGI60-06.00235,520.1651382942817
1941,RGI60-06.00235,-507.45914328180754
1942,RGI60-06.00235,1085.2267815813286
1943,RGI60-06.00235,1682.2800026796087
1944,RGI60-06.00235,1411.3878752258115
1945,RGI60-06.00235,714.2827572438886
1946,RGI60-06.00235,1022.159510379856
1947,RGI60-06.00235,415.8433308255076
1948,RGI60-06.00235,850.0491301429817
1949,RGI60-06.00235,61.42022054854585
1950,RGI60-06.00235,-318.464377789827
1951,RGI60-06.00235,-526.4980938175515
1952,RGI60-06.00235,406.1155143120147
1953,RGI60-06.00235,298.7118633170413
1954,RGI60-06.00235,657.79275907898
1955,RGI60-06.00235,-358.17433746649675
1956,RGI60-06.00235,933.0795614210932
1957,RGI60-06.00235,680.3391496965238
1958,RGI60-06.00235,-31.019357368928112
1959,RGI60-06.00235,1687.7319478373613
1960,RGI60-06.00235,198.76910221609688
1961,RGI60-06.00235,985.4695805993632
1962,RGI60-06.00235,987.9029952519728
1963,RGI60-06.00235,1066.0928093804112
1964,RGI60-06.00235,1526.6749756233833
1965,RGI60-06.00235,217.54866647385012
1966,RGI60-06.00235,508.83215115805456
1967,RGI60-06.00235,884.0746226551033
1968,RGI60-06.00235,94.84910435715796
1969,RGI60-06.00235,643.4711949462901
1970,RGI60-06.00235,1105.551956743807
1971,RGI60-06.00235,665.638654358503
1972,RGI60-06.00235,1502.2936273149658
1973,RGI60-06.00235,1491.7491427135817
1974,RGI60-06.00235,1120.6807352877584
1975,RGI60-06.00235,1254.616538458139
1976,RGI60-06.00235,951.2210415560894
1977,RGI60-06.00235,185.9395645770112
1978,RGI60-06.00235,594.0444129290728
1979,RGI60-06.00235,947.049628344555
1980,RGI60-06.00235,-175.16795996254407
1981,RGI60-06.00235,374.9065938411645
1982,RGI60-06.00235,720.3676120799887
1983,RGI60-06.00235,1133.9235569422335
1984,RGI60-06.00235,-159.5582053786456
1985,RGI60-06.00235,379.27144048932047
1986,RGI60-06.00235,537.3387568403184
1987,RGI60-06.00235,-132.5821680255697
1988,RGI60-06.00235,-72.49102870963719
1989,RGI60-06.00235,1060.7305531701322
1990,RGI60-06.00235,-46.06575502870697
1991,RGI60-06.00235,-92.31323688287648
1992,RGI60-06.00235,1391.0128966599882
1993,RGI60-06.00235,879.5940928012258
1994,RGI60-06.00235,61.513916920186745
1995,RGI60-06.00235,-372.0168329084079
1996,RGI60-06.00235,-837.229809175385
1997,RGI60-06.00235,72.29153568992837
1998,RGI60-06.00235,-21.795898170109627
1999,RGI60-06.00235,-487.58052265684574
2000,RGI60-06.00235,-890.6111556218664
2001,RGI60-06.00235,-138.37841861346416
2002,RGI60-06.00235,-440.6152434466725
2003,RGI60-06.00235,-907.4598716207636
2004,RGI60-06.00235,-866.2517580005177
2005,RGI60-06.00235,-234.18990978838067
2006,RGI60-06.00235,-476.14026994522703
2007,RGI60-06.00235,-138.2431522639091
2008,RGI60-06.00235,-1114.803777220665
2009,RGI60-06.00235,-622.3258723273314
2010,RGI60-06.00235,-2193.299168524814
2011,RGI60-06.00235,231.92314216202453
2012,RGI60-06.00235,-640.5406702862228
2013,RGI60-06.00235,-255.95510879302307
2014,RGI60-06.00235,-1285.060510905298
2015,RGI60-06.00235,503.7739627331629
2016,RGI60-06.00235,-1413.4908026194844
2017,RGI60-06.00235,-1014.4534879467176
2018,RGI60-06.00235,405.0089402678767
2019,RGI60-06.00235,-804.8868672387151
2020,RGI60-06.00235,385.0661201737324
2021,RGI60-06.00235,-810.0132262909215
2022,RGI60-06.00235,294.6496382908111
2023,RGI60-06.00235,-274.3771194402201
2024,RGI60-06.00235,593.4232690547145
2025,RGI60-06.00235,-810.8831846083094
1940,RGI60-06.00236,484.03520800812254
1941,RGI60-06.00236,-497.09541613399136
