rgi_id,start_date,end_date,avg_mb_mwe,avg_mb_gt,uncertainty_mwe,uncertainty_gt
RGI60-06.00215,2001,2020,-0.18614999999999998,-0.00018596385,3.2012899524821763,0.0031980886625296943
RGI60-06.00216,2001,2020,-0.06815000000000002,-1.9082000000000005e-05,3.6589242350924636,0.0010244987858258898
RGI60-06.00217,2001,2020,-0.0651,-7.2912000000000014e-06,4.5388734480512145,0.000508353826181736
RGI60-06.00218,2001,2020,-0.22905000000000003,-2.0614500000000004e-05,5.344941335112793,0.00048104472016015137
RGI60-06.00219,2001,2020,-0.1748,-1.73052e-05,5.2552849703693925,0.0005202732120665698
RGI60-06.00220,2001,2020,-0.1633,-0.0010292799,2.65960207963125,0.01676347190791577
RGI60-06.00221,2001,2020,-0.63055,-0.0028614359000000006,2.7966388017447374,0.01269114688231762
RGI60-06.00222,2001,2020,-0.06985,-2.6333449999999998e-05,3.534213421204619,0.0013323984597941414
RGI60-06.00223,2001,2020,0.11565000000000003,1.7116200000000004e-05,4.743412065750043,0.0007020249857310065
RGI60-06.00224,2001,2020,-0.07199999999999998,-4.161599999999999e-05,3.2643839968844057,0.0018868139501991867
RGI60-06.00225,2001,2020,-0.008299999999999997,-5.436499999999999e-06,3.47148367856578,0.002273821809460586
RGI60-06.00226,2001,2020,-0.1496,-1.6904800000000005e-05,4.227035023884069,0.00047765495769889983
RGI60-06.00227,2001,2020,-0.67065,-9.858554999999999e-05,3.7285330517961652,0.0005480943586140363
RGI60-06.00228,2001,2020,-0.66825,-0.018010005750000002,1.9815272714132877,0.05340414149185952
RGI60-06.00229,2001,2020,-0.5378499999999999,-0.00450234235,2.343212726054581,0.0196150337298029
RGI60-06.00230,2001,2020,-0.5812,-0.0009804844000000001,2.879405691679665,0.004857557401863595
RGI60-06.00231,2001,2020,-0.48629999999999995,-0.0008174702999999999,2.8831941748819467,0.004846649407976553
RGI60-06.00232,2001,2020,-1.0921,-0.1107738872,1.5190871637240502,0.15408404919085786
RGI60-06.00233,2001,2020,-0.6549,-0.050628354300000004,1.5913060124191507,0.12301909390208729
RGI60-06.00234,2001,2020,-1.0112999999999999,-0.26752525679999994,1.2508083298854231,0.3308838323545703
RGI60-06.00235,2001,2020,-0.67755,-0.0701657229,1.6008678852043878,0.165782676455996
RGI60-06.00236,2001,2020,-0.68245,-0.0464816695,1.7072364818757007,0.11627987678055397
RGI60-06.00237,2001,2020,-1.1419000000000001,-0.08879186020000002,1.5586167364651033,0.12119492019405351
RGI60-06.00238,2001,2020,-0.73955,-0.11671430190000001,1.4806727189603246,0.23367680716088052
RGI60-06.00239,2001,2020,-0.53365,-7.204275000000001e-05,4.861365782715598,0.0006562843806666058
RGI60-06.00240,2001,2020,-0.8576499999999999,-0.005681931249999999,2.568206885772118,0.017014370618240283
RGI60-06.00241,2001,2020,-0.87955,-0.003939504450000001,2.697095296530205,0.012080289833158788
RGI60-06.00242,2001,2020,-1.0416500000000002,-0.004689508300000001,2.6805675314370263,0.012067915026529494
RGI60-06.00243,2001,2020,-1.51725,-0.004456163250000001,2.832152956748195,0.00831803323396945
RGI60-06.00244,2001,2020,-1.1168,-0.0031169888,2.8229584839492827,0.007878877128702447
RGI60-06.00245,2001,2020,-0.72425,-0.0019569235,2.8840426647833053,0.007792683280244492
RGI60-06.00246,2001,2020,-0.9709999999999999,-0.0019653039999999997,2.913434612588605,0.005896791655879337
RGI60-06.00247,2001,2020,-1.39935,-0.0032241024000000005,2.951097865519489,0.006799329482156903
RGI60-06.00248,2001,2020,-0.87585,-0.0008959945500000001,3.156150143638229,0.0032287415969419085
RGI60-06.00249,2001,2020,-1.2408,-0.00015634079999999999,3.6987050148030933,0.0004660368318651898
RGI60-06.00250,2001,2020,-0.3277,-3.30977e-05,4.981864792592451,0.0005031683440518376
RGI60-06.00251,2001,2020,-0.24434999999999998,-4.64265e-05,3.668923263811133,0.0006970954201241152
RGI60-06.00252,2001,2020,-0.6495,-0.002194011,2.884673176695693,0.009744425990878052
RGI60-06.00253,2001,2020,-0.09339999999999997,-3.577219999999999e-05,3.460305404750515,0.0013252969700194473
RGI60-06.00254,2001,2020,-0.30905,-0.00014123585000000002,3.442685104593121,0.0015733070927990563
RGI60-06.00255,2001,2020,0.14284999999999998,1.28565e-05,4.426807088331092,0.0003984126379497983
RGI60-06.00256,2001,2020,-0.51305,-0.00025293365,3.5459917314954197,0.0017481739236272422
RGI60-06.00257,2001,2020,-0.49474999999999997,-0.000261228,3.5037281254633705,0.0018499684502446597
RGI60-06.00258,2001,2020,-0.4245,-0.0001057005,4.114174313043687,0.0010244294039478783
RGI60-06.00259,2001,2020,-0.16099999999999998,-1.61e-05,4.242830195440554,0.0004242830195440554
RGI60-06.00260,2001,2020,-0.10729999999999999,-9.3351e-06,5.481142543832831,0.00047685940131345637
RGI60-06.00261,2001,2020,-0.91715,-0.0015316405,2.994338758789857,0.005000545727179062
RGI60-06.00262,2001,2020,0.15150000000000002,9.241500000000003e-06,4.745469610914708,0.0002894736462657972
